fips,countyname,state,type,typename,death,obesity,uninsured,childpoverty,longcomute,overdose,income,nhwhite
13127,Glynn County,GA,6,Military Posts,8139.481904,0.288,0.172966256,0.298,0.17,8,48691,0.637558874
13153,Houston County,GA,6,Military Posts,6931.866126,0.33,0.125744515,0.208,0.251,5,61795,0.57244843
13173,Lanier County,GA,6,Military Posts,9988.968307,0.329,0.170295224,0.34,0.398,5,35690,0.687277623
13179,Liberty County,GA,6,Military Posts,8168.401934,0.359,0.126226005,0.243,0.239,5,44154,0.399456609
13183,Long County,GA,6,Military Posts,7885.215121,0.338,0.169920779,0.264,0.336,6,44542,0.580680154
16039,Elmore County,ID,6,Military Posts,6734.788997,0.302,0.134960911,0.206,0.153,5,45003,0.733146283
17163,St. Clair County,IL,6,Military Posts,8784.993658,0.347,0.062836222,0.23,0.327,7,50598,0.621173775
20061,Geary County,KS,6,Military Posts,7928.872263,0.352,0.085621726,0.164,0.095,6,46326,0.56617771
20103,Leavenworth County,KS,6,Military Posts,6174.843678,0.348,0.06496516,0.104,0.341,7,67558,0.790409456
21047,Christian County,KY,6,Military Posts,9209.170348,0.371,0.070083805,0.27,0.162,5,41081,0.658954265
21093,Hardin County,KY,6,Military Posts,7407.364238,0.347,0.05964649,0.185,0.263,6,52040,0.764079914
21163,Meade County,KY,6,Military Posts,8470.289482,0.377,0.065884514,0.18,0.479,6,51893,0.89387044
22015,Bossier Parish,LA,6,Military Posts,7651.292315,0.329,0.1213524,0.231,0.239,7,50048,0.672394234
22019,Calcasieu Parish,LA,6,Military Posts,9930.504248,0.344,0.129621461,0.275,0.199,10,47052,0.679652644
22087,St. Bernard Parish,LA,6,Military Posts,9937.88095,0.363,0.150674774,0.294,0.467,15,39450,0.634783751
22105,Tangipahoa Parish,LA,6,Military Posts,10131.06726,0.375,0.150878744,0.309,0.423,10,44625,0.634473261
22115,Vernon Parish,LA,6,Military Posts,8833.922216,0.328,0.117875407,0.21,0.209,5,47172,0.700231367
22121,West Baton Rouge Par,LA,6,Military Posts,9207.464402,0.386,0.11023803,0.224,0.335,9,54454,0.561000194
24009,Calvert County,MD,6,Military Posts,5866.998729,0.307,0.046251111,0.074,0.618,9,97188,0.787235208
24017,Charles County,MD,6,Military Posts,6388.537402,0.35,0.04962142,0.101,0.644,7,93947,0.417025459
24037,St. Mary's County,MD,6,Military Posts,6159.751959,0.342,0.050328388,0.115,0.382,6,80049,0.748860881
28047,Harrison County,MS,6,Military Posts,9769.406247,0.329,0.168150083,0.328,0.248,12,42988,0.64347993
28059,Jackson County,MS,6,Military Posts,9193.457358,0.32,0.145230019,0.253,0.338,12,53288,0.680369015
28131,Stone County,MS,6,Military Posts,9913.471613,0.375,0.139971651,0.299,0.427,9,41884,0.763935154
29101,Johnson County,MO,6,Military Posts,6908.24358,0.334,0.10599392,0.153,0.291,4,50257,0.858811316
29169,Pulaski County,MO,6,Military Posts,7618.233604,0.303,0.10949466,0.17,0.21,10,50870,0.69305276
30013,Cascade County,MT,6,Military Posts,7654.021761,0.273,0.13498214,0.169,0.092,9,45569,0.856754939
31153,Sarpy County,NE,6,Military Posts,4384.869439,0.316,0.057729102,0.064,0.214,4,74374,0.815096384
35009,Curry County,NM,6,Military Posts,7949.75494,0.319,0.118066524,0.265,0.075,8,43450,0.487529833
35035,Otero County,NM,6,Military Posts,8569.734847,0.261,0.143927774,0.324,0.169,12,41995,0.494221067
36045,Jefferson County,NY,6,Military Posts,6472.527738,0.308,0.065357525,0.215,0.179,5,46206,0.821404137
37049,Craven County,NC,6,Military Posts,8256.852161,0.296,0.117819977,0.227,0.253,9,49524,0.659432549
37051,Cumberland County,NC,6,Military Posts,9086.824206,0.334,0.10771492,0.272,0.225,7,45286,0.437282768
37085,Harnett County,NC,6,Military Posts,8215.049125,0.33,0.130784927,0.207,0.469,6,51106,0.619471123
37093,Hoke County,NC,6,Military Posts,7408.052232,0.328,0.16612695,0.253,0.455,6,46004,0.404434681
37133,Onslow County,NC,6,Military Posts,7536.061369,0.279,0.097796293,0.191,0.327,7,47163,0.665767143
37139,Pasquotank County,NC,6,Military Posts,7231.202708,0.366,0.119268997,0.272,0.301,6,43687,0.548715633
37191,Wayne County,NC,6,Military Posts,8301.334174,0.382,0.137515078,0.292,0.223,6,42421,0.537656061
38101,Ward County,ND,6,Military Posts,6490.759849,0.308,0.080819447,0.093,0.135,3,61089,0.833741632
40031,Comanche County,OK,6,Military Posts,9192.20262,0.355,0.137157207,0.234,0.13,7,48493,0.565058623
40065,Jackson County,OK,6,Military Posts,9164.686169,0.34,0.16012581,0.279,0.105,7,44211,0.63442758
45013,Beaufort County,SC,6,Military Posts,5477.81216,0.228,0.158582276,0.192,0.281,5,65354,0.677148114
45015,Berkeley County,SC,6,Military Posts,7369.575858,0.338,0.128609,0.184,0.421,6,58690,0.640508682
45035,Dorchester County,SC,6,Military Posts,6656.321357,0.334,0.10924541,0.142,0.471,5,58167,0.646251293
46093,Meade County,SD,6,Military Posts,5972.30866,0.277,0.112692394,0.136,0.239,6,54976,0.876286426
46103,Pennington County,SD,6,Military Posts,6701.548549,0.267,0.131455136,0.198,0.11,5,51508,0.805864389
47125,Montgomery County,TN,6,Military Posts,7543.361913,0.308,0.088246869,0.169,0.324,7,55351,0.640839098
48027,Bell County,TX,6,Military Posts,7206.845489,0.293,0.13017963,0.196,0.216,5,51993,0.465366865
48099,Coryell County,TX,6,Military Posts,7248.969015,0.313,0.133486847,0.192,0.252,4,50122,0.590753287
48441,Taylor County,TX,6,Military Posts,8970.577876,0.323,0.160031315,0.207,0.104,7,48215,0.641872048
48451,Tom Green County,TX,6,Military Posts,7701.643458,0.272,0.178127176,0.197,0.112,7,48221,0.539692193
48485,Wichita County,TX,6,Military Posts,9180.761455,0.329,0.168434241,0.22,0.072,10,45071,0.658065201
51099,King George County,VA,6,Military Posts,7093.804786,0.287,0.069886158,0.089,0.492,7,80664,0.737569273
51149,Prince George County,VA,6,Military Posts,5872.445622,0.317,0.091995221,0.116,0.307,5,66775,0.557299511
51177,Spotsylvania County,VA,6,Military Posts,6184.359084,0.316,0.104051184,0.107,0.486,6,81065,0.691038558
51179,Stafford County,VA,6,Military Posts,4943.841679,0.288,0.075970511,0.07,0.532,5,97607,0.63064124
51199,York County,VA,6,Military Posts,4607.553663,0.268,0.079745571,0.066,0.272,5,87910,0.715399553
51550,Chesapeake city,VA,6,Military Posts,6428.142273,0.327,0.083402065,0.129,0.398,6,71998,0.581894595
51800,Suffolk city,VA,6,Military Posts,7453.058079,0.331,0.089009606,0.168,0.462,5,65025,0.497115589
51810,Virginia Beach city,VA,6,Military Posts,5773.346148,0.292,0.092847039,0.115,0.312,6,70596,0.620746263
53029,Island County,WA,6,Military Posts,5660.905916,0.271,0.062090205,0.124,0.331,6,64475,0.798417155
53035,Kitsap County,WA,6,Military Posts,5543.881094,0.295,0.057870271,0.116,0.317,8,68706,0.770704389
53067,Thurston County,WA,6,Military Posts,5521.4629,0.279,0.066113672,0.12,0.303,7,65684,0.756229517
56021,Laramie County,WY,6,Military Posts,7134.457775,0.305,0.114074803,0.113,0.086,8,61124,0.786367898
1089,Madison County,AL,7,Urban Suburbs,7545.673711,0.328,0.103003205,0.184,0.245,5,61193,0.650096508
4019,Pima County,AZ,7,Urban Suburbs,7228.819803,0.249,0.122306579,0.268,0.337,15,47644,0.525153365
5119,Pulaski County,AR,7,Urban Suburbs,9510.311496,0.323,0.100041717,0.247,0.195,8,47966,0.528442467
6013,Contra Costa County,CA,7,Urban Suburbs,4702.753091,0.242,0.065204203,0.103,0.487,6,90920,0.445744837
6041,Marin County,CA,7,Urban Suburbs,3447.674481,0.181,0.062439848,0.085,0.426,7,103488,0.718646773
6055,Napa County,CA,7,Urban Suburbs,4382.851464,0.232,0.08488951,0.097,0.305,5,73112,0.529845392
6059,Orange County,CA,7,Urban Suburbs,4094.362958,0.192,0.100299764,0.145,0.397,6,81642,0.411484896
6065,Riverside County,CA,7,Urban Suburbs,5587.4211,0.258,0.108603043,0.209,0.453,8,59951,0.361597426
6071,San Bernardino Count,CA,7,Urban Suburbs,6562.466681,0.273,0.09659272,0.257,0.41,5,56194,0.293402726
6081,San Mateo County,CA,7,Urban Suburbs,3552.494438,0.187,0.057054279,0.077,0.381,5,107075,0.397889898
6083,Santa Barbara County,CA,7,Urban Suburbs,4854.689466,0.205,0.122212394,0.164,0.176,8,66360,0.449933882
6087,Santa Cruz County,CA,7,Urban Suburbs,5108.327232,0.182,0.078073748,0.152,0.377,8,75929,0.577129896
6095,Solano County,CA,7,Urban Suburbs,6346.8529,0.295,0.059594965,0.162,0.401,7,73200,0.387129237
6097,Sonoma County,CA,7,Urban Suburbs,4720.284911,0.203,0.086514606,0.112,0.306,8,73496,0.640395969
6111,Ventura County,CA,7,Urban Suburbs,4711.991424,0.207,0.099268991,0.125,0.343,8,79470,0.458207118
6113,Yolo County,CA,7,Urban Suburbs,5383.618019,0.229,0.074756943,0.152,0.293,6,63645,0.473466418
8005,Arapahoe County,CO,7,Urban Suburbs,5253.399978,0.218,0.093747274,0.116,0.396,10,70866,0.612330238
8014,Broomfield County,CO,7,Urban Suburbs,4025.185906,0.19,0.04799201,0.053,0.439,,86870,0.776308076
9001,Fairfield County,CT,7,Urban Suburbs,4234.028809,0.214,0.092419092,0.103,0.341,7,89954,0.625580797
9003,Hartford County,CT,7,Urban Suburbs,5640.377243,0.263,0.057743889,0.151,0.289,9,69341,0.621001604
9009,New Haven County,CT,7,Urban Suburbs,5818.329101,0.27,0.070175439,0.165,0.326,11,66012,0.636933042
10003,New Castle County,DE,7,Urban Suburbs,6882.912241,0.292,0.060882688,0.15,0.335,10,67246,0.582020765
12011,Broward County,FL,7,Urban Suburbs,5735.688065,0.246,0.165197378,0.183,0.44,10,54055,0.377403605
12057,Hillsborough County,FL,7,Urban Suburbs,6881.898641,0.273,0.147433883,0.2,0.419,11,54509,0.502527906
12095,Orange County,FL,7,Urban Suburbs,5991.984195,0.24,0.156782738,0.222,0.412,8,51312,0.415730918
12099,Palm Beach County,FL,7,Urban Suburbs,6232.270625,0.222,0.17210058,0.19,0.35,14,57607,0.559919242
12103,Pinellas County,FL,7,Urban Suburbs,7429.253849,0.256,0.142945772,0.196,0.33,15,49974,0.748056166
12117,Seminole County,FL,7,Urban Suburbs,5501.503872,0.256,0.118551808,0.141,0.416,9,61253,0.619910029
13051,Chatham County,GA,7,Urban Suburbs,8561.261214,0.327,0.153541611,0.251,0.238,6,52746,0.489622322
13067,Cobb County,GA,7,Urban Suburbs,5472.004367,0.251,0.14598014,0.136,0.514,6,70950,0.526816815
13089,DeKalb County,GA,7,Urban Suburbs,6774.331259,0.272,0.168813816,0.258,0.488,5,56053,0.290952168
13135,Gwinnett County,GA,7,Urban Suburbs,5092.771535,0.279,0.177903275,0.165,0.533,5,67197,0.38526129
15003,Honolulu County,HI,7,Urban Suburbs,5384.636412,0.222,0.043799466,0.095,0.443,7,80012,0.185697231
15005,Kalawao County,HI,7,Urban Suburbs,,0.213,,,0,10,,0.25
15007,Kauai County,HI,7,Urban Suburbs,5072.388883,0.202,0.05230548,0.108,0.36,5,63164,0.296255675
15009,Maui County,HI,7,Urban Suburbs,6276.33652,0.229,0.054474143,0.117,0.272,5,69699,0.304608613
17043,DuPage County,IL,7,Urban Suburbs,4054.352326,0.242,0.0593537,0.091,0.416,6,84999,0.674437898
18003,Allen County,IN,7,Urban Suburbs,7522.100675,0.287,0.119519025,0.211,0.189,6,51329,0.743107526
22033,East Baton Rouge Par,LA,7,Urban Suburbs,9789.614051,0.322,0.118725175,0.289,0.295,6,50451,0.450732266
22055,Lafayette Parish,LA,7,Urban Suburbs,7004.981817,0.32,0.135153331,0.229,0.252,8,51125,0.660581281
24005,Baltimore County,MD,7,Urban Suburbs,6671.584002,0.297,0.06768599,0.119,0.463,13,72305,0.580649703
24027,Howard County,MD,7,Urban Suburbs,3751.072195,0.227,0.044572734,0.063,0.461,5,119386,0.533302021
24031,Montgomery County,MD,7,Urban Suburbs,3707.824065,0.206,0.084905586,0.09,0.534,5,99604,0.446717625
24033,Prince George's Coun,MD,7,Urban Suburbs,6671.350065,0.332,0.113199534,0.13,0.597,5,78680,0.130894919
25005,Bristol County,MA,7,Urban Suburbs,6661.992495,0.291,0.036633614,0.147,0.371,14,65154,0.840503005
25009,Essex County,MA,7,Urban Suburbs,5535.512714,0.256,0.034274225,0.142,0.415,11,73503,0.716315926
25013,Hampden County,MA,7,Urban Suburbs,6682.970765,0.276,0.040210688,0.267,0.273,10,51589,0.635141856
25017,Middlesex County,MA,7,Urban Suburbs,4270.90612,0.225,0.029140311,0.086,0.467,8,94977,0.731753696
25021,Norfolk County,MA,7,Urban Suburbs,4712.960059,0.206,0.021304746,0.06,0.506,9,92606,0.761990071
25027,Worcester County,MA,7,Urban Suburbs,5924.504977,0.272,0.029424582,0.117,0.422,10,69064,0.777375001
26081,Kent County,MI,7,Urban Suburbs,5650.456977,0.294,0.074548727,0.149,0.21,6,59649,0.742849668
26125,Oakland County,MI,7,Urban Suburbs,5728.905161,0.264,0.063715042,0.108,0.412,5,72078,0.726445975
28089,Madison County,MS,7,Urban Suburbs,7497.959742,0.298,0.108602903,0.166,0.263,4,65870,0.556804993
29189,St. Louis County,MO,7,Urban Suburbs,6946.377592,0.292,0.081714642,0.126,0.32,8,62756,0.666005061
32031,Washoe County,NV,7,Urban Suburbs,7045.967433,0.215,0.123436341,0.167,0.197,14,58253,0.634426475
34001,Atlantic County,NJ,7,Urban Suburbs,7453.83648,0.276,0.108582042,0.225,0.265,11,55672,0.562671823
34003,Bergen County,NJ,7,Urban Suburbs,3859.153087,0.221,0.095757462,0.078,0.406,5,93205,0.570990182
34007,Camden County,NJ,7,Urban Suburbs,7464.390087,0.294,0.087520008,0.162,0.389,13,65838,0.572519847
34013,Essex County,NJ,7,Urban Suburbs,7102.750549,0.285,0.136384492,0.211,0.438,8,54879,0.313047581
34017,Hudson County,NJ,7,Urban Suburbs,4952.916766,0.231,0.147972452,0.23,0.492,5,63157,0.288561808
34021,Mercer County,NJ,7,Urban Suburbs,6064.405673,0.252,0.098777883,0.146,0.311,5,76988,0.502931085
34023,Middlesex County,NJ,7,Urban Suburbs,4311.273789,0.268,0.097147795,0.112,0.445,6,82183,0.437072991
34025,Monmouth County,NJ,7,Urban Suburbs,5087.649779,0.226,0.07946749,0.091,0.43,7,89968,0.752424718
34027,Morris County,NJ,7,Urban Suburbs,3910.896669,0.214,0.06256952,0.056,0.43,5,107019,0.715049265
34031,Passaic County,NJ,7,Urban Suburbs,5545.041776,0.282,0.129291349,0.265,0.37,6,61517,0.416627785
34035,Somerset County,NJ,7,Urban Suburbs,3903.519179,0.223,0.065585752,0.06,0.462,5,104668,0.568444739
34039,Union County,NJ,7,Urban Suburbs,5034.842541,0.247,0.130448613,0.148,0.416,5,71801,0.40880262
35028,Los Alamos County,NM,7,Urban Suburbs,3150.842213,0.204,0.031077865,0.038,0.075,10,114670,0.725574475
35049,Santa Fe County,NM,7,Urban Suburbs,6991.921608,0.135,0.148823412,0.217,0.266,15,57469,0.43128536
36029,Erie County,NY,7,Urban Suburbs,7096.404339,0.292,0.054297432,0.198,0.238,4,54175,0.757869857
36055,Monroe County,NY,7,Urban Suburbs,5728.871859,0.283,0.055449672,0.21,0.179,5,54684,0.708377523
36059,Nassau County,NY,7,Urban Suburbs,4301.731093,0.23,0.065321696,0.081,0.446,5,105486,0.607913331
36067,Onondaga County,NY,7,Urban Suburbs,6116.456015,0.265,0.058138013,0.199,0.17,5,56853,0.770844327
36071,Orange County,NY,7,Urban Suburbs,5459.044371,0.301,0.064762672,0.193,0.428,5,71963,0.649698057
36079,Putnam County,NY,7,Urban Suburbs,4550.64708,0.253,0.055090327,0.064,0.592,5,96267,0.796370071
36087,Rockland County,NY,7,Urban Suburbs,4001.077784,0.235,0.07504064,0.254,0.407,4,84358,0.630414958
36103,Suffolk County,NY,7,Urban Suburbs,5364.029448,0.248,0.069388495,0.105,0.411,5,92310,0.681992224
36119,Westchester County,NY,7,Urban Suburbs,4093.615748,0.208,0.082246291,0.115,0.398,5,89380,0.540104993
37063,Durham County,NC,7,Urban Suburbs,6132.50141,0.264,0.137470804,0.237,0.245,6,54255,0.423680326
37067,Forsyth County,NC,7,Urban Suburbs,7006.794213,0.324,0.130973637,0.245,0.21,8,48987,0.571269761
37081,Guilford County,NC,7,Urban Suburbs,6760.649831,0.314,0.131742968,0.256,0.222,7,47754,0.511555061
39061,Hamilton County,OH,7,Urban Suburbs,8713.293155,0.289,0.075023301,0.232,0.294,11,53344,0.658690717
39095,Lucas County,OH,7,Urban Suburbs,8478.589205,0.334,0.078517846,0.279,0.193,10,45251,0.691952147
39113,Montgomery County,OH,7,Urban Suburbs,9713.507541,0.34,0.083230896,0.272,0.225,15,47239,0.713002999
41067,Washington County,OR,7,Urban Suburbs,4142.373529,0.259,0.076674789,0.116,0.314,5,75577,0.668615376
42003,Allegheny County,PA,7,Urban Suburbs,7081.810709,0.283,0.059610079,0.152,0.383,13,56099,0.789587592
42045,Delaware County,PA,7,Urban Suburbs,7184.090033,0.248,0.067618611,0.154,0.443,14,67773,0.67549991
42091,Montgomery County,PA,7,Urban Suburbs,5070.688881,0.26,0.053449944,0.078,0.431,9,84156,0.763956311
44007,Providence County,RI,7,Urban Suburbs,6284.160826,0.281,0.080152104,0.228,0.291,12,52011,0.625076341
45019,Charleston County,SC,7,Urban Suburbs,6785.292249,0.253,0.126359037,0.208,0.31,8,56564,0.644280728
45045,Greenville County,SC,7,Urban Suburbs,7153.093776,0.277,0.136117184,0.153,0.268,10,55452,0.689068621
47065,Hamilton County,TN,7,Urban Suburbs,7689.464234,0.31,0.112526907,0.191,0.25,9,48690,0.713354466
48183,Gregg County,TX,7,Urban Suburbs,10102.56034,0.349,0.205075141,0.25,0.208,6,45594,0.577784961
48423,Smith County,TX,7,Urban Suburbs,7611.859789,0.294,0.190232677,0.217,0.288,6,52520,0.601407075
51013,Arlington County,VA,7,Urban Suburbs,3237.536689,0.183,0.067419516,0.084,0.441,5,108635,0.624629428
51059,Fairfax County,VA,7,Urban Suburbs,3289.871232,0.235,0.088086435,0.072,0.488,4,115518,0.514525948
51087,Henrico County,VA,7,Urban Suburbs,6136.027522,0.281,0.102538763,0.118,0.221,6,66524,0.540803857
51107,Loudoun County,VA,7,Urban Suburbs,3262.29493,0.215,0.067269941,0.035,0.52,4,134609,0.5712757
51510,Alexandria city,VA,7,Urban Suburbs,4198.239584,0.216,0.119449003,0.164,0.446,5,87822,0.516359669
51600,Fairfax city,VA,7,Urban Suburbs,5956.530973,0.218,0.103423968,0.075,0.486,7,94701,0.572463168
51610,Falls Church city,VA,7,Urban Suburbs,3790.936541,0.281,0.048252776,0.034,0.394,9,118035,0.712787213
51683,Manassas city,VA,7,Urban Suburbs,5256.189264,0.3,0.158904399,0.157,0.537,5,72396,0.419617675
51685,Manassas Park city,VA,7,Urban Suburbs,3874.425105,0.301,0.189972338,0.128,0.58,5,75994,0.352560478
53011,Clark County,WA,7,Urban Suburbs,5590.947158,0.285,0.069413159,0.109,0.339,9,68937,0.791845282
53053,Pierce County,WA,7,Urban Suburbs,6443.507272,0.305,0.073230538,0.153,0.435,10,64312,0.676040738
53061,Snohomish County,WA,7,Urban Suburbs,5195.226467,0.291,0.070211885,0.091,0.454,10,78582,0.708690739
4023,Santa Cruz County,AZ,8,Hispanic Centers ,4416.921831,0.237,0.150217839,0.345,0.256,6,39090,0.151157986
4027,Yuma County,AZ,8,Hispanic Centers ,6076.854221,0.31,0.174372657,0.29,0.187,8,42998,0.318949964
5133,Sevier County,AR,8,Hispanic Centers ,8934.314983,0.368,0.212948465,0.311,0.308,8,38697,0.579479598
5149,Yell County,AR,8,Hispanic Centers ,9562.517968,0.365,0.160500085,0.26,0.243,8,38658,0.762063846
6011,Colusa County,CA,8,Hispanic Centers ,5746.529959,0.268,0.122716117,0.155,0.32,6,54861,0.35834723
6019,Fresno County,CA,8,Hispanic Centers ,6961.006371,0.268,0.108174151,0.37,0.218,8,48323,0.299821923
